"","ESPECIALIDAD","PERIODO","REGIMEN","CODIGO.ENTIDAD","GENERO","CIUDAD.RESIDENCIA","conteo"
"1410","Imagen-Eco","2022/05","SOAT Y ARL","SOM001","M","ANTIOQUIA",1
"1411","Imagen-Eco","2022/05","SUBSIDIADO","CCF024","F","PUERTO BOYACA",1
"1412","Imagen-Eco","2022/05","SUBSIDIADO","CCF090","F","PUERTO BOYACA",17
"1413","Imagen-Eco","2022/05","SUBSIDIADO","CCF090","M","PUERTO BOYACA",6
"1414","Imagen-Eco","2022/05","SUBSIDIADO","EPS005","F","PUERTO BOYACA",1
"1415","Imagen-Eco","2022/05","SUBSIDIADO","EPS013","F","PUERTO BOYACA",1
"1416","Imagen-Eco","2022/05","SUBSIDIADO","EPS013","M","ANTIOQUIA",1
"1417","Imagen-Eco","2022/05","SUBSIDIADO","EPS017","F","PUERTO BOYACA",36
"1418","Imagen-Eco","2022/05","SUBSIDIADO","EPS017","M","PUERTO BOYACA",11
"1419","Imagen-Eco","2022/05","SUBSIDIADO","EPS037","F","ANTIOQUIA",7
"1420","Imagen-Eco","2022/05","SUBSIDIADO","EPS037","F","CIMITARRA (SANTANDER)",1
"1421","Imagen-Eco","2022/05","SUBSIDIADO","EPS037","F","PUERTO BOYACA",411
"1422","Imagen-Eco","2022/05","SUBSIDIADO","EPS037","F","PUERTO NARA (ANT)",1
"1423","Imagen-Eco","2022/05","SUBSIDIADO","EPS037","F","PUERTO TRIUNFO (ANT)",12
"1424","Imagen-Eco","2022/05","SUBSIDIADO","EPS037","M","CIMITARRA (SANTANDER)",4
"1425","Imagen-Eco","2022/05","SUBSIDIADO","EPS037","M","PUERTO BOYACA",157
"1426","Imagen-Eco","2022/05","SUBSIDIADO","EPS037","M","PUERTO TRIUNFO (ANT)",8
"1427","Imagen-Eco","2022/05","SUBSIDIADO","EPS044","F","PUERTO BOYACA",10
"1428","Imagen-Eco","2022/05","SUBSIDIADO","EPS044","M","PUERTO BOYACA",4
"1429","Imagen-Eco","2022/05","SUBSIDIADO","EPSS40","F","PUERTO TRIUNFO (ANT)",1
"1430","Imagen-Eco","2022/05","SUBSIDIADO","ESS024","M","PUERTO BOYACA",2
"1431","Imagen-Eco","2022/05","SUBSIDIADO","ESS091","F","ANTIOQUIA",7
"1432","Imagen-Eco","2022/05","SUBSIDIADO","ESS091","F","PUERTO BOYACA",188
"1433","Imagen-Eco","2022/05","SUBSIDIADO","ESS091","F","PUERTO NARA (ANT)",1
"1434","Imagen-Eco","2022/05","SUBSIDIADO","ESS091","F","PUERTO TRIUNFO (ANT)",7
"1435","Imagen-Eco","2022/05","SUBSIDIADO","ESS091","M","ANTIOQUIA",1
"1436","Imagen-Eco","2022/05","SUBSIDIADO","ESS091","M","PUERTO BOYACA",47
"1437","Imagen-Eco","2022/05","SUBSIDIADO","ESS091","M","PUERTO TRIUNFO (ANT)",2
"1438","Imagen-Eco","2022/05","SUBSIDIADO","ESS233","F","ANTIOQUIA",1
"1439","Imagen-Eco","2022/05","SUBSIDIADO","ESS233","F","PUERTO BOYACA",11
"1440","Imagen-Eco","2022/05","SUBSIDIADO","ESS233","M","PUERTO NARA (ANT)",1
"1441","Imagen-Eco","2022/05","SUBSIDIADO","FNP001","M","PUERTO BOYACA",4
"1442","Imagen-Eco","2022/05","VICUNLADO","15000","F","PUERTO BOYACA",2
"1443","Imagen-Eco","2022/06","CONTRIBUTIVO","CCF090","F","PUERTO BOYACA",2
"1444","Imagen-Eco","2022/06","CONTRIBUTIVO","CCF090","M","PUERTO BOYACA",3
"1445","Imagen-Eco","2022/06","CONTRIBUTIVO","CCF121","F","PUERTO TRIUNFO (ANT)",1
"1446","Imagen-Eco","2022/06","CONTRIBUTIVO","EPS002","F","PUERTO BOYACA",1
"1447","Imagen-Eco","2022/06","CONTRIBUTIVO","EPS017","F","PUERTO BOYACA",35
"1448","Imagen-Eco","2022/06","CONTRIBUTIVO","EPS017","M","BOGOTA",2
"1449","Imagen-Eco","2022/06","CONTRIBUTIVO","EPS017","M","PUERTO BOYACA",11
"1450","Imagen-Eco","2022/06","CONTRIBUTIVO","EPS037","F","ANTIOQUIA",1
"1451","Imagen-Eco","2022/06","CONTRIBUTIVO","EPS037","F","PUERTO BOYACA",96
"1452","Imagen-Eco","2022/06","CONTRIBUTIVO","EPS037","M","ANTIOQUIA",2
"1453","Imagen-Eco","2022/06","CONTRIBUTIVO","EPS037","M","PUERTO BOYACA",39
"1454","Imagen-Eco","2022/06","CONTRIBUTIVO","ESS053","F","PUERTO BOYACA",1
"1455","Imagen-Eco","2022/06","CONTRIBUTIVO","ESS091","F","PUERTO BOYACA",8
"1456","Imagen-Eco","2022/06","CONTRIBUTIVO","ESS091","F","PUERTO TRIUNFO (ANT)",1
"1457","Imagen-Eco","2022/06","CONTRIBUTIVO","ESS091","M","PUERTO BOYACA",2
"1458","Imagen-Eco","2022/06","CONTRIBUTIVO","ESS233","F","PUERTO TRIUNFO (ANT)",1
"1459","Imagen-Eco","2022/06","PARTICULAR","PARTIC","F","PUERTO BOYACA",2
"1460","Imagen-Eco","2022/06","SOAT Y ARL","AT1317","M","PUERTO BOYACA",2
"1461","Imagen-Eco","2022/06","SOAT Y ARL","FFD001","M","PUERTO BOYACA",3
"1462","Imagen-Eco","2022/06","SOAT Y ARL","FFD001","M","PUERTO TRIUNFO (ANT)",1
"1463","Imagen-Eco","2022/06","SUBSIDIADO","CCF090","F","PUERTO BOYACA",22
"1464","Imagen-Eco","2022/06","SUBSIDIADO","CCF121","M","ANTIOQUIA",1
"1465","Imagen-Eco","2022/06","SUBSIDIADO","CCF121","M","PUERTO BOYACA",1
"1466","Imagen-Eco","2022/06","SUBSIDIADO","EPS002","F","PUERTO BOYACA",1
"1467","Imagen-Eco","2022/06","SUBSIDIADO","EPS013","F","PUERTO BOYACA",1
"1468","Imagen-Eco","2022/06","SUBSIDIADO","EPS013","M","PUERTO BOYACA",1
"1469","Imagen-Eco","2022/06","SUBSIDIADO","EPS017","F","PUERTO BOYACA",62
"1470","Imagen-Eco","2022/06","SUBSIDIADO","EPS017","F","PUERTO TRIUNFO (ANT)",3
"1471","Imagen-Eco","2022/06","SUBSIDIADO","EPS017","M","PUERTO BOYACA",13
"1472","Imagen-Eco","2022/06","SUBSIDIADO","EPS017","M","PUERTO TRIUNFO (ANT)",1
"1473","Imagen-Eco","2022/06","SUBSIDIADO","EPS033","F","CIMITARRA (SANTANDER)",2
"1474","Imagen-Eco","2022/06","SUBSIDIADO","EPS037","F","ANTIOQUIA",7
"1475","Imagen-Eco","2022/06","SUBSIDIADO","EPS037","F","PUERTO BOYACA",471
"1476","Imagen-Eco","2022/06","SUBSIDIADO","EPS037","F","PUERTO TRIUNFO (ANT)",10
"1477","Imagen-Eco","2022/06","SUBSIDIADO","EPS037","M","ANTIOQUIA",2
"1478","Imagen-Eco","2022/06","SUBSIDIADO","EPS037","M","PUERTO BOYACA",142
"1479","Imagen-Eco","2022/06","SUBSIDIADO","EPS040","F","PUERTO BOYACA",1
"1480","Imagen-Eco","2022/06","SUBSIDIADO","EPS044","F","PUERTO BOYACA",6
"1481","Imagen-Eco","2022/06","SUBSIDIADO","EPS044","F","RISARALDA",1
"1482","Imagen-Eco","2022/06","SUBSIDIADO","ESS091","F","ANTIOQUIA",2
"1483","Imagen-Eco","2022/06","SUBSIDIADO","ESS091","F","PUERTO BOYACA",158
"1484","Imagen-Eco","2022/06","SUBSIDIADO","ESS091","F","PUERTO TRIUNFO (ANT)",1
"1485","Imagen-Eco","2022/06","SUBSIDIADO","ESS091","M","ANTIOQUIA",2
"1486","Imagen-Eco","2022/06","SUBSIDIADO","ESS091","M","CIMITARRA (SANTANDER)",1
"1487","Imagen-Eco","2022/06","SUBSIDIADO","ESS091","M","PUERTO BOYACA",37
"1488","Imagen-Eco","2022/06","SUBSIDIADO","ESS091","M","PUERTO NARA (ANT)",2
"1489","Imagen-Eco","2022/06","SUBSIDIADO","ESS091","M","PUERTO TRIUNFO (ANT)",1
"1490","Imagen-Eco","2022/06","SUBSIDIADO","ESS233","F","ANTIOQUIA",1
"1491","Imagen-Eco","2022/06","SUBSIDIADO","ESS233","F","PUERTO BOYACA",9
"1492","Imagen-Eco","2022/06","SUBSIDIADO","ESS233","F","PUERTO TRIUNFO (ANT)",1
"1493","Imagen-Eco","2022/06","VICUNLADO","15000","F","PUERTO BOYACA",1
"1494","Imagen-Eco","2022/07","CONTRIBUTIVO","CCF090","F","PUERTO BOYACA",5
"1495","Imagen-Eco","2022/07","CONTRIBUTIVO","CCF090","M","PUERTO BOYACA",2
"1496","Imagen-Eco","2022/07","CONTRIBUTIVO","EPS010","F","PUERTO BOYACA",1
"1497","Imagen-Eco","2022/07","CONTRIBUTIVO","EPS017","F","PUERTO BOYACA",35
"1498","Imagen-Eco","2022/07","CONTRIBUTIVO","EPS017","F","PUERTO TRIUNFO (ANT)",1
"1499","Imagen-Eco","2022/07","CONTRIBUTIVO","EPS017","M","PUERTO BOYACA",6
"1500","Imagen-Eco","2022/07","CONTRIBUTIVO","EPS037","F","ANTIOQUIA",1
"1501","Imagen-Eco","2022/07","CONTRIBUTIVO","EPS037","F","PUERTO BOYACA",86
"1502","Imagen-Eco","2022/07","CONTRIBUTIVO","EPS037","F","PUERTO TRIUNFO (ANT)",2
"1503","Imagen-Eco","2022/07","CONTRIBUTIVO","EPS037","M","ANTIOQUIA",2
"1504","Imagen-Eco","2022/07","CONTRIBUTIVO","EPS037","M","PUERTO BOYACA",45
"1505","Imagen-Eco","2022/07","CONTRIBUTIVO","EPS037","M","PUERTO TRIUNFO (ANT)",1
"1506","Imagen-Eco","2022/07","ESPECIAL","RES011","M","PUERTO BOYACA",1
"1507","Imagen-Eco","2022/07","Particular","PARTIC","F","PUERTO NARA (ANT)",1
"1508","Imagen-Eco","2022/07","SOAT Y ARL","13-24","M","PUERTO BOYACA",1
"1509","Imagen-Eco","2022/07","SOAT Y ARL","AT1317","M","PUERTO BOYACA",1
"1510","Imagen-Eco","2022/07","SOAT Y ARL","ESD018","M","PUERTO BOYACA",1
"1511","Imagen-Eco","2022/07","Subsidiado","EPS046","F","PUERTO BOYACA",1
"1512","Imagen-Eco","2022/07","SUBSIDIADO","CCF090","F","PUERTO BOYACA",10
"1513","Imagen-Eco","2022/07","SUBSIDIADO","CCF090","M","PUERTO BOYACA",2
"1514","Imagen-Eco","2022/07","SUBSIDIADO","CCF121","F","PUERTO BOYACA",1
"1515","Imagen-Eco","2022/07","SUBSIDIADO","CCF121","F","PUERTO TRIUNFO (ANT)",1
"1516","Imagen-Eco","2022/07","SUBSIDIADO","EPS005","M","PUERTO BOYACA",1
"1517","Imagen-Eco","2022/07","SUBSIDIADO","EPS017","F","PUERTO BOYACA",65
"1518","Imagen-Eco","2022/07","SUBSIDIADO","EPS017","F","PUERTO TRIUNFO (ANT)",3
"1519","Imagen-Eco","2022/07","SUBSIDIADO","EPS017","M","PUERTO BOYACA",17
"1520","Imagen-Eco","2022/07","SUBSIDIADO","EPS037","F","ANTIOQUIA",3
"1521","Imagen-Eco","2022/07","SUBSIDIADO","EPS037","F","CIMITARRA (SANTANDER)",1
"1522","Imagen-Eco","2022/07","SUBSIDIADO","EPS037","F","PUERTO BERRIO",2
"1523","Imagen-Eco","2022/07","SUBSIDIADO","EPS037","F","PUERTO BOYACA",404
"1524","Imagen-Eco","2022/07","SUBSIDIADO","EPS037","F","PUERTO TRIUNFO (ANT)",4
"1525","Imagen-Eco","2022/07","SUBSIDIADO","EPS037","M","ANTIOQUIA",1
"1526","Imagen-Eco","2022/07","SUBSIDIADO","EPS037","M","CORDOBA",1
"1527","Imagen-Eco","2022/07","SUBSIDIADO","EPS037","M","PUERTO BOYACA",115
"1528","Imagen-Eco","2022/07","SUBSIDIADO","EPS037","M","PUERTO TRIUNFO (ANT)",6
"1529","Imagen-Eco","2022/07","SUBSIDIADO","ESS091","F","ANTIOQUIA",7
"1530","Imagen-Eco","2022/07","SUBSIDIADO","ESS091","F","PUERTO BOYACA",163
"1531","Imagen-Eco","2022/07","SUBSIDIADO","ESS091","F","PUERTO NARA (ANT)",1
"1532","Imagen-Eco","2022/07","SUBSIDIADO","ESS091","F","PUERTO TRIUNFO (ANT)",12
"1533","Imagen-Eco","2022/07","SUBSIDIADO","ESS091","F","SON SON (ANT)",1
"1534","Imagen-Eco","2022/07","SUBSIDIADO","ESS091","M","ANTIOQUIA",1
"1535","Imagen-Eco","2022/07","SUBSIDIADO","ESS091","M","PUERTO BOYACA",26
"1536","Imagen-Eco","2022/07","SUBSIDIADO","ESS091","M","PUERTO NARA (ANT)",1
"1537","Imagen-Eco","2022/07","SUBSIDIADO","ESS207","F","PUERTO BOYACA",1
"1538","Imagen-Eco","2022/07","VICUNLADO","15000","F","PUERTO BOYACA",1
"1539","Imagen-Eco","2022/07","VICUNLADO","15000","M","PUERTO BOYACA",1
"1540","Imagen-Eco","2022/08","CONTRIBUTIVO","EPS017","F","PUERTO BOYACA",2
"1541","Imagen-Eco","2022/08","CONTRIBUTIVO","EPS017","M","PUERTO BOYACA",3
"1542","Imagen-Eco","2022/08","CONTRIBUTIVO","EPS037","F","PUERTO BOYACA",19
"1543","Imagen-Eco","2022/08","CONTRIBUTIVO","EPS037","M","PUERTO BOYACA",13
"1544","Imagen-Eco","2022/08","ESPECIAL","RES001","F","PUERTO BOYACA",3
"1545","Imagen-Eco","2022/08","PARTICULAR","PARTIC","F","PUERTO TRIUNFO (ANT)",1
"1546","Imagen-Eco","2022/08","SOAT Y ARL","AT1306","F","PUERTO BOYACA",1
"1547","Imagen-Eco","2022/08","SOAT Y ARL","FFD001","M","PUERTO TRIUNFO (ANT)",1
"1548","Imagen-Eco","2022/08","SOAT Y ARL","RP1407","F","PUERTO BOYACA",2
"1549","Imagen-Eco","2022/08","Subsidiado","EPS046","F","PUERTO BOYACA",1
"1550","Imagen-Eco","2022/08","SUBSIDIADO","CCF090","F","PUERTO BOYACA",10
"1551","Imagen-Eco","2022/08","SUBSIDIADO","CCF090","F","PUERTO TRIUNFO (ANT)",2
"1552","Imagen-Eco","2022/08","SUBSIDIADO","CCF090","M","PUERTO BOYACA",4
"1553","Imagen-Eco","2022/08","SUBSIDIADO","EPS005","F","PUERTO BOYACA",2
"1554","Imagen-Eco","2022/08","SUBSIDIADO","EPS008","F","PUERTO BOYACA",4
"1555","Imagen-Eco","2022/08","SUBSIDIADO","EPS010","F","PUERTO BOYACA",1
"1556","Imagen-Eco","2022/08","SUBSIDIADO","EPS017","F","ANTIOQUIA",3
"1557","Imagen-Eco","2022/08","SUBSIDIADO","EPS017","F","PUERTO BOYACA",124
"1558","Imagen-Eco","2022/08","SUBSIDIADO","EPS017","F","PUERTO TRIUNFO (ANT)",1
"1559","Imagen-Eco","2022/08","SUBSIDIADO","EPS017","M","PUERTO BOYACA",37
"1560","Imagen-Eco","2022/08","SUBSIDIADO","EPS037","F","ANTIOQUIA",10
"1561","Imagen-Eco","2022/08","SUBSIDIADO","EPS037","F","CIMITARRA (SANTANDER)",1
"1562","Imagen-Eco","2022/08","SUBSIDIADO","EPS037","F","PUERTO BOYACA",544
"1563","Imagen-Eco","2022/08","SUBSIDIADO","EPS037","F","PUERTO NARA (ANT)",4
"1564","Imagen-Eco","2022/08","SUBSIDIADO","EPS037","F","PUERTO TRIUNFO (ANT)",14
"1565","Imagen-Eco","2022/08","SUBSIDIADO","EPS037","F","VALLEDUPAR",2
"1566","Imagen-Eco","2022/08","SUBSIDIADO","EPS037","M","ANTIOQUIA",3
"1567","Imagen-Eco","2022/08","SUBSIDIADO","EPS037","M","PUERTO BOYACA",224
"1568","Imagen-Eco","2022/08","SUBSIDIADO","EPS037","M","PUERTO TRIUNFO (ANT)",1
"1569","Imagen-Eco","2022/08","SUBSIDIADO","EPS037","M","TUNJA",2
"1570","Imagen-Eco","2022/08","SUBSIDIADO","EPS039","F","PUERTO BOYACA",1
"1571","Imagen-Eco","2022/08","SUBSIDIADO","EPS040","F","PUERTO TRIUNFO (ANT)",1
"1572","Imagen-Eco","2022/08","SUBSIDIADO","ESS024","F","CIMITARRA (SANTANDER)",3
"1573","Imagen-Eco","2022/08","SUBSIDIADO","ESS024","F","PUERTO BOYACA",2
"1574","Imagen-Eco","2022/08","SUBSIDIADO","ESS053","F","PUERTO BOYACA",1
"1575","Imagen-Eco","2022/08","SUBSIDIADO","ESS091","F","ANTIOQUIA",1
"1576","Imagen-Eco","2022/08","SUBSIDIADO","ESS091","F","PUERTO BOYACA",122
"1577","Imagen-Eco","2022/08","SUBSIDIADO","ESS091","F","PUERTO TRIUNFO (ANT)",4
"1578","Imagen-Eco","2022/08","SUBSIDIADO","ESS091","M","PUERTO BOYACA",29
"1579","Imagen-Eco","2022/08","SUBSIDIADO","ESS091","M","PUERTO NARA (ANT)",2
"1580","Imagen-Eco","2022/08","SUBSIDIADO","ESS233","F","MEDELLIN",1
"1581","Imagen-Eco","2022/08","SUBSIDIADO","ESS233","F","PUERTO BOYACA",5
"1582","Imagen-Eco","2022/08","VICUNLADO","15000","F","PUERTO BOYACA",2
"1583","Imagen-Eco","2022/09","CONTRIBUTIVO","CCF090","F","PUERTO BOYACA",7
"1584","Imagen-Eco","2022/09","CONTRIBUTIVO","CCF090","M","PUERTO BOYACA",1
"1585","Imagen-Eco","2022/09","CONTRIBUTIVO","EPS002","F","PUERTO BOYACA",1
"1586","Imagen-Eco","2022/09","CONTRIBUTIVO","EPS005","F","PUERTO BOYACA",1
"1587","Imagen-Eco","2022/09","CONTRIBUTIVO","EPS017","F","ANTIOQUIA",1
"1588","Imagen-Eco","2022/09","CONTRIBUTIVO","EPS017","F","PUERTO BOYACA",91
"1589","Imagen-Eco","2022/09","CONTRIBUTIVO","EPS017","M","ANTIOQUIA",1
"1590","Imagen-Eco","2022/09","CONTRIBUTIVO","EPS017","M","PUERTO BOYACA",14
"1591","Imagen-Eco","2022/09","CONTRIBUTIVO","EPS037","F","ANTIOQUIA",2
"1592","Imagen-Eco","2022/09","CONTRIBUTIVO","EPS037","F","PUERTO BOYACA",179
"1593","Imagen-Eco","2022/09","CONTRIBUTIVO","EPS037","F","PUERTO TRIUNFO (ANT)",1
"1594","Imagen-Eco","2022/09","CONTRIBUTIVO","EPS037","M","ANTIOQUIA",2
"1595","Imagen-Eco","2022/09","CONTRIBUTIVO","EPS037","M","CIMITARRA (SANTANDER)",3
"1596","Imagen-Eco","2022/09","CONTRIBUTIVO","EPS037","M","PUERTO BOYACA",70
"1597","Imagen-Eco","2022/09","CONTRIBUTIVO","EPS037","M","PUERTO TRIUNFO (ANT)",1
"1598","Imagen-Eco","2022/09","CONTRIBUTIVO","ESS091","F","ANTIOQUIA",1
"1599","Imagen-Eco","2022/09","CONTRIBUTIVO","ESS091","F","PUERTO BOYACA",18
"1600","Imagen-Eco","2022/09","CONTRIBUTIVO","ESS091","F","PUERTO TRIUNFO (ANT)",2
"1601","Imagen-Eco","2022/09","CONTRIBUTIVO","ESS091","M","ANTIOQUIA",6
"1602","Imagen-Eco","2022/09","SOAT Y ARL","14-4","F","PUERTO BOYACA",1
"1603","Imagen-Eco","2022/09","SOAT Y ARL","14-7","F","PUERTO BOYACA",1
"1604","Imagen-Eco","2022/09","SOAT Y ARL","1429","M","PUERTO TRIUNFO (ANT)",1
"1605","Imagen-Eco","2022/09","SOAT Y ARL","AT1329","F","PUERTO BOYACA",2
"1606","Imagen-Eco","2022/09","SUBSIDIADO","CCF090","F","PUERTO BOYACA",2
"1607","Imagen-Eco","2022/09","SUBSIDIADO","CCF090","F","PUERTO TRIUNFO (ANT)",1
"1608","Imagen-Eco","2022/09","SUBSIDIADO","CCF090","M","PUERTO BOYACA",2
"1609","Imagen-Eco","2022/09","SUBSIDIADO","EPS005","F","PUERTO BOYACA",1
"1610","Imagen-Eco","2022/09","SUBSIDIADO","EPS010","F","PUERTO BOYACA",3
"1611","Imagen-Eco","2022/09","SUBSIDIADO","EPS017","F","ANTIOQUIA",1
"1612","Imagen-Eco","2022/09","SUBSIDIADO","EPS017","F","PUERTO BOYACA",41
"1613","Imagen-Eco","2022/09","SUBSIDIADO","EPS017","M","PUERTO BOYACA",19
"1614","Imagen-Eco","2022/09","SUBSIDIADO","EPS037","F","ANTIOQUIA",2
"1615","Imagen-Eco","2022/09","SUBSIDIADO","EPS037","F","PUERTO BOYACA",398
"1616","Imagen-Eco","2022/09","SUBSIDIADO","EPS037","F","PUERTO TRIUNFO (ANT)",4
"1617","Imagen-Eco","2022/09","SUBSIDIADO","EPS037","M","ANTIOQUIA",1
"1618","Imagen-Eco","2022/09","SUBSIDIADO","EPS037","M","PUERTO BOYACA",193
"1619","Imagen-Eco","2022/09","SUBSIDIADO","EPS037","M","PUERTO TRIUNFO (ANT)",4
"1620","Imagen-Eco","2022/09","SUBSIDIADO","ESS091","F","ANTIOQUIA",2
"1621","Imagen-Eco","2022/09","SUBSIDIADO","ESS091","F","PUERTO BOYACA",60
"1622","Imagen-Eco","2022/09","SUBSIDIADO","ESS091","F","PUERTO NARA (ANT)",1
"1623","Imagen-Eco","2022/09","SUBSIDIADO","ESS091","F","PUERTO TRIUNFO (ANT)",1
"1624","Imagen-Eco","2022/09","SUBSIDIADO","ESS091","M","PUERTO BOYACA",23
"1625","Imagen-Eco","2022/09","SUBSIDIADO","FNP001","M","PUERTO BOYACA",1
"1626","Imagen-Eco","2022/09","VICUNLADO","15000","F","PUERTO BOYACA",2
"1627","Imagen-Eco","2022/10","CONTRIBUTIVO","CCF090","F","PTO BOYACA",3
"1628","Imagen-Eco","2022/10","CONTRIBUTIVO","CCF090","F","PUERTO BOYACA",2
"1629","Imagen-Eco","2022/10","CONTRIBUTIVO","CCF090","M","PUERTO BOYACA",1
"1630","Imagen-Eco","2022/10","SUBSIDIADO","CCF090","F","PTO BOYACA",2
"1631","Imagen-Eco","2022/10","SUBSIDIADO","CCF121","F","PTO BOYACA",1
"1632","Imagen-Eco","2022/10","SUBSIDIADO","EPS040","M","PUERTO BOYACA",1
"1633","Imagen-Eco","2022/10","SUBSIDIADO","ESS024","F","CIMITARRA",1
"1634","Imagen-Eco","2022/10","SUBSIDIADO","ESS024","F","PUERTO BOYACA",1
"1635","Imagen-Electro","2022/04","CONTRIBUTIVO","CCF090","F","PUERTO BOYACA",2
"1636","Imagen-Electro","2022/04","CONTRIBUTIVO","EPS017","F","PUERTO BOYACA",8
"1637","Imagen-Electro","2022/04","CONTRIBUTIVO","EPS017","M","PUERTO BOYACA",10
"1638","Imagen-Electro","2022/04","CONTRIBUTIVO","EPS037","F","PUERTO BOYACA",27
"1639","Imagen-Electro","2022/04","CONTRIBUTIVO","EPS037","M","PUERTO BOYACA",27
"1640","Imagen-Electro","2022/04","ESPECIAL","RES001","M","PUERTO BOYACA",2
"1641","Imagen-Electro","2022/04","SOAT Y ARL","FFD001","M","PUERTO BOYACA",1
"1642","Imagen-Electro","2022/04","SUBSIDIADO","CCF090","M","PUERTO BOYACA",1
"1643","Imagen-Electro","2022/04","SUBSIDIADO","EPS037","F","ANTIOQUIA",1
"1644","Imagen-Electro","2022/04","SUBSIDIADO","EPS037","F","PUERTO BOYACA",89
"1645","Imagen-Electro","2022/04","SUBSIDIADO","EPS037","M","ANTIOQUIA",3
"1646","Imagen-Electro","2022/04","SUBSIDIADO","EPS037","M","PUERTO BOYACA",58
"1647","Imagen-Electro","2022/04","SUBSIDIADO","EPS037","M","PUERTO TRIUNFO (ANT)",3
"1648","Imagen-Electro","2022/04","SUBSIDIADO","ESS053","M","PUERTO BOYACA",1
"1649","Imagen-Electro","2022/04","SUBSIDIADO","ESS091","F","PUERTO BOYACA",55
"1650","Imagen-Electro","2022/04","SUBSIDIADO","ESS091","M","PUERTO BOYACA",31
"1651","Imagen-Electro","2022/05","CONTRIBUTIVO","CCF090","F","PUERTO BOYACA",2
"1652","Imagen-Electro","2022/05","CONTRIBUTIVO","CCF090","M","PUERTO BOYACA",1
"1653","Imagen-Electro","2022/05","CONTRIBUTIVO","EPS003","F","PUERTO BOYACA",1
"1654","Imagen-Electro","2022/05","CONTRIBUTIVO","EPS037","F","PUERTO BOYACA",18
"1655","Imagen-Electro","2022/05","CONTRIBUTIVO","EPS037","M","ANTIOQUIA",1
"1656","Imagen-Electro","2022/05","CONTRIBUTIVO","EPS037","M","PUERTO BOYACA",17
"1657","Imagen-Electro","2022/05","CONTRIBUTIVO","EPS044","M","PUERTO TRIUNFO (ANT)",1
"1658","Imagen-Electro","2022/05","PARTICULAR","PARTIC","M","PUERTO BOYACA",1
"1659","Imagen-Electro","2022/05","SOAT Y ARL","13-24","M","PUERTO BOYACA",1
"1660","Imagen-Electro","2022/05","SOAT Y ARL","14-11","M","PUERTO BOYACA",1
"1661","Imagen-Electro","2022/05","SOAT Y ARL","AT1329","F","ANTIOQUIA",1
"1662","Imagen-Electro","2022/05","SUBSIDIADO","CCF090","F","PUERTO BOYACA",2
"1663","Imagen-Electro","2022/05","SUBSIDIADO","CCF090","F","PUERTO TRIUNFO (ANT)",1
"1664","Imagen-Electro","2022/05","SUBSIDIADO","CCF090","M","PUERTO BOYACA",1
"1665","Imagen-Electro","2022/05","SUBSIDIADO","CCF121","F","PUERTO BOYACA",1
"1666","Imagen-Electro","2022/05","SUBSIDIADO","EPS008","F","PUERTO BOYACA",1
"1667","Imagen-Electro","2022/05","SUBSIDIADO","EPS037","F","ANTIOQUIA",2
"1668","Imagen-Electro","2022/05","SUBSIDIADO","EPS037","F","OTANCHE",1
"1669","Imagen-Electro","2022/05","SUBSIDIADO","EPS037","F","PUERTO BOYACA",108
"1670","Imagen-Electro","2022/05","SUBSIDIADO","EPS037","M","PUERTO BOYACA",80
"1671","Imagen-Electro","2022/05","SUBSIDIADO","EPS037","M","PUERTO NARA (ANT)",1
"1672","Imagen-Electro","2022/05","SUBSIDIADO","EPS037","M","PUERTO TRIUNFO (ANT)",1
"1673","Imagen-Electro","2022/05","SUBSIDIADO","EPS044","F","PUERTO BOYACA",1
"1674","Imagen-Electro","2022/05","SUBSIDIADO","EPS044","M","PUERTO BOYACA",2
"1675","Imagen-Electro","2022/05","SUBSIDIADO","ESS091","F","PUERTO BOYACA",48
"1676","Imagen-Electro","2022/05","SUBSIDIADO","ESS091","M","PUERTO BOYACA",35
"1677","Imagen-Electro","2022/05","SUBSIDIADO","ESS091","M","PUERTO NARA (ANT)",1
"1678","Imagen-Electro","2022/05","SUBSIDIADO","ESS091","M","PUERTO TRIUNFO (ANT)",1
"1679","Imagen-Electro","2022/05","SUBSIDIADO","ESS233","F","PUERTO BOYACA",2
"1680","Imagen-Electro","2022/05","SUBSIDIADO","ESS233","M","PUERTO BOYACA",1
"1681","Imagen-Electro","2022/06","CONTRIBUTIVO","CCF090","F","PUERTO BOYACA",3
"1682","Imagen-Electro","2022/06","CONTRIBUTIVO","CCF090","M","PUERTO BOYACA",1
"1683","Imagen-Electro","2022/06","CONTRIBUTIVO","EPS016","F","PUERTO BOYACA",1
"1684","Imagen-Electro","2022/06","CONTRIBUTIVO","EPS037","F","ANTIOQUIA",1
"1685","Imagen-Electro","2022/06","CONTRIBUTIVO","EPS037","F","PUERTO BOYACA",33
"1686","Imagen-Electro","2022/06","CONTRIBUTIVO","EPS037","M","PUERTO BOYACA",29
"1687","Imagen-Electro","2022/06","CONTRIBUTIVO","EPS044","M","PUERTO BOYACA",1
"1688","Imagen-Electro","2022/06","CONTRIBUTIVO","ESS091","F","PUERTO BOYACA",2
"1689","Imagen-Electro","2022/06","CONTRIBUTIVO","ESS091","F","PUERTO TRIUNFO (ANT)",1
"1690","Imagen-Electro","2022/06","CONTRIBUTIVO","ESS091","M","PUERTO BOYACA",2
